Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
-----------------------------------------------
                                4791             Kit_SopFactor_rec <cycle 2> [33]
                              102276             Kit_SopFactorLF_rec <cycle 2> [65]
                0.00    0.04   72826/72826       Kit_SopFactor [31]
[33]     2.7    0.00    0.04  175102+4791    Kit_SopFactor_rec <cycle 2> [33]
                0.00    0.03  179893/179893      Kit_SopDivisor [35]
                0.00    0.01   93162/93162       Kit_SopFactorTrivial_rec [62]
                0.00    0.00   94223/94223       Kit_SopDivideInternal [82]
                0.00    0.00    7492/94853       Kit_SopMakeCubeFree [81]
                0.00    0.00    7492/7492        Kit_SopIsCubeFree [125]
                0.00    0.00    5120/5120        Kit_SopCommonCubeCover [139]
                0.00    0.00    2372/227765      Kit_GraphAddNodeAnd [78]
                0.00    0.00      47/88214       Kit_GraphAddNodeOr [83]
                               84359             Kit_SopFactorLF_rec <cycle 2> [65]
                                4791             Kit_SopFactor_rec <cycle 2> [33]
-----------------------------------------------
                0.00    0.00      61/2438535     Fxch_SCHashTableRemove [26]
                0.00    0.00     322/2438535     Vec_WecPush [74]
                0.03    0.00 2438152/2438535     Fxch_SCHashTableEntryCompare [12]
[34]     2.2    0.03    0.00 2438535         Vec_WecEntry [34]
-----------------------------------------------
                0.00    0.03  179893/179893      Kit_SopFactor_rec <cycle 2> [33]
[35]     2.2    0.00    0.03  179893         Kit_SopDivisor [35]
                0.02    0.00  144475/144475      Kit_SopAnyLiteral [45]
                0.00    0.01   86731/86731       Kit_SopDivisorZeroKernel_rec [55]
                0.00    0.00   86731/86731       Kit_SopDup [86]
-----------------------------------------------
                                   1             Abc_FrameGetGlobalFrame <cycle 1> [279]
[36]     2.2    0.00    0.03       1         Abc_FrameInit <cycle 1> [36]
                0.00    0.03       1/1           Abc_Init [37]
                0.00    0.00       1/1           Cmd_Init [405]
                0.00    0.00       1/1           Io_Init [455]
                0.00    0.00       1/1           If_Init [439]
                0.00    0.00       1/1           Mio_Init [470]
                0.00    0.00       1/1           Map_Init [465]
                0.00    0.00       1/1           Libs_Init [461]
                0.00    0.00       1/1           Super_Init [483]
                0.00    0.00       1/1           Scl_Init [480]
                0.00    0.00       1/1           Load_Init [463]
                0.00    0.00       1/1           Wln_Init [489]
                0.00    0.00       1/1           Wlc_Init [487]
                0.00    0.00       1/1           Cba_Init [399]
                0.00    0.00       1/1           Bac_Init [397]
                0.00    0.00       1/1           Test_Init [485]
                0.00    0.00       1/1           Pla_Init [477]
                0.00    0.00       1/1           Glucose2_Init [430]
                0.00    0.00       1/1           Glucose_Init [432]
                                   1             Cmd_CommandExecute <cycle 1> [243]
-----------------------------------------------
                0.00    0.03       1/1           Abc_FrameInit <cycle 1> [36]
[37]     2.2    0.00    0.03       1         Abc_Init [37]
                0.00    0.03       1/1           Dar_LibStart [39]
                0.00    0.00     534/707         Cmd_CommandAdd [219]
-----------------------------------------------
                0.00    0.03       1/1           Dar_LibStart [39]
[38]     2.2    0.00    0.03       1         Dar_LibRead [38]
                0.00    0.02       1/1           Dar_LibAlloc [46]
                0.01    0.00   43906/43906       Dar_LibAddNode [56]
                0.00    0.00       1/1           Dar_LibReadNodes [411]
                0.00    0.00       1/1           Dar_LibReadOuts [412]
                0.00    0.00       1/1           Dar_LibReadPrios [413]
                0.00    0.00       1/1           Dar_LibSetup [414]
-----------------------------------------------
                0.00    0.03       1/1           Abc_Init [37]
[39]     2.2    0.00    0.03       1         Dar_LibStart [39]
                0.00    0.03       1/1           Dar_LibRead [38]
-----------------------------------------------
                0.03    0.00 1217244/1217244     __device_stub__Z23compatible_check_kernelPiS_iS_(int*, int*, int, int*) [23]
[40]     1.8    0.03    0.00 1217244         cudaError cudaLaunchKernel<char>(char const*, dim3, dim3, void**, unsigned long, CUstream_st*) [40]
-----------------------------------------------
                0.02    0.00 1935322/1935322     Kit_TruthIsop5_rec [29]
[41]     1.5    0.02    0.00 1935322         Kit_TruthCofactor1 [41]
-----------------------------------------------
                0.00    0.00  294654/1319207     Kit_TruthIsop_rec [27]
                0.02    0.00 1024553/1319207     Kit_TruthIsop5_rec [29]
[42]     1.5    0.02    0.00 1319207         Kit_TruthVarInSupport [42]
-----------------------------------------------
                0.00    0.02  169728/169728      Dar_Truth4VarNPN [47]
[43]     1.5    0.00    0.02  169728         Dar_TruthPermute [43]
                0.02    0.00  169728/169728      Dar_TruthPermute_int [44]
-----------------------------------------------
                0.02    0.00  169728/169728      Dar_TruthPermute [43]
[44]     1.5    0.02    0.00  169728         Dar_TruthPermute_int [44]
-----------------------------------------------
                0.02    0.00  144475/144475      Kit_SopDivisor [35]
[45]     1.5    0.02    0.00  144475         Kit_SopAnyLiteral [45]
-----------------------------------------------
                0.00    0.02       1/1           Dar_LibRead [38]
[46]     1.5    0.00    0.02       1         Dar_LibAlloc [46]
                0.00    0.02       1/1           Dar_Truth4VarNPN [47]
                0.00    0.00       1/2           Dar_Permutations [320]
-----------------------------------------------
                0.00    0.02       1/1           Dar_LibAlloc [46]
[47]     1.5    0.00    0.02       1         Dar_Truth4VarNPN [47]
                0.00    0.02  169728/169728      Dar_TruthPermute [43]
                0.00    0.00    7072/7072        Dar_TruthPolarize [128]
                0.00    0.00       1/2           Dar_Permutations [320]
-----------------------------------------------
                0.00    0.01       1/1           CmdCommandDispatch <cycle 1> [4]
[48]     1.1    0.00    0.01       1         Abc_CommandBdd [48]
                0.00    0.01       1/1           Abc_NtkToBdd [50]
                0.00    0.00       1/19          Abc_FrameReadNtk [274]
                0.00    0.00       1/133         Extra_UtilGetoptReset [252]
                0.00    0.00       1/137         Extra_UtilGetopt [251]
-----------------------------------------------
                0.00    0.01       1/1           Abc_NtkToBdd [50]
[49]     1.1    0.00    0.01       1         Abc_NtkAigToBdd [49]
                0.00    0.01       2/2           Cudd_Init [58]
                0.01    0.00    1541/1541        Extra_TransferPermute [63]
                0.00    0.00    4622/21264       Cudd_Ref [103]
                0.00    0.00    1541/24005       Cudd_RecursiveDeref [102]
                0.00    0.00    1540/1540        Abc_ConvertAigToBdd_rec1 [191]
                0.00    0.00    1540/1540        Abc_ConvertAigToBdd_rec2 [192]
                0.00    0.00    1540/2643        Cudd_Deref [160]
                0.00    0.00       8/8           Cudd_bddIthVar [284]
                0.00    0.00       1/1           Abc_NtkGetFaninMax [379]
                0.00    0.00       1/1           Cudd_AutodynEnable [407]
                0.00    0.00       1/2           Cudd_ReadOne [316]
                0.00    0.00       1/2           Extra_StopManager [325]
                0.00    0.00       1/1           Hop_ManStop [436]
-----------------------------------------------
                0.00    0.01       1/1           Abc_CommandBdd [48]
[50]     1.1    0.00    0.01       1         Abc_NtkToBdd [50]
                0.00    0.01       1/1           Abc_NtkAigToBdd [49]
-----------------------------------------------
                0.01    0.00 1217244/1217244     launch_kernel [15]
[51]     1.1    0.01    0.00 1217244         cudaError cudaMalloc<int>(int**, unsigned long) [51]
-----------------------------------------------
                0.00    0.00  152510/5282104     Fxch_SCHashTableRemove [26]
                0.00    0.00 2434488/5282104     Fxch_SCHashTableEntryCompare [12]
                0.01    0.00 2695106/5282104     Fxch_SCHashTableInsert [10]
[52]     0.7    0.01    0.00 5282104         Vec_IntEntryP [52]
-----------------------------------------------
                              282068             Kit_SopFactorTrivialCube_rec [53]
                0.00    0.00   84359/247771      Kit_SopFactorLF_rec <cycle 2> [65]
                0.01    0.00  163412/247771      Kit_SopFactorTrivial_rec [62]
[53]     0.7    0.01    0.00  247771+282068  Kit_SopFactorTrivialCube_rec [53]
                0.00    0.00  141034/227765      Kit_GraphAddNodeAnd [78]
                              282068             Kit_SopFactorTrivialCube_rec [53]
-----------------------------------------------
                0.01    0.00  174092/174092      Kit_SopDivisorZeroKernel_rec [55]
[54]     0.7    0.01    0.00  174092         Kit_SopWorstLiteral [54]
-----------------------------------------------
                               87361             Kit_SopDivisorZeroKernel_rec [55]
                0.00    0.01   86731/86731       Kit_SopDivisor [35]
[55]     0.7    0.00    0.01   86731+87361   Kit_SopDivisorZeroKernel_rec [55]
                0.01    0.00  174092/174092      Kit_SopWorstLiteral [54]
                0.00    0.00   87361/87361       Kit_SopDivideByLiteralQuo [85]
                0.00    0.00   87361/94853       Kit_SopMakeCubeFree [81]
                               87361             Kit_SopDivisorZeroKernel_rec [55]
-----------------------------------------------
                0.01    0.00   43906/43906       Dar_LibRead [38]
[56]     0.7    0.01    0.00   43906         Dar_LibAddNode [56]
-----------------------------------------------
                0.00    0.00       2/61          Fxch_SCHashTableDelete [71]
                0.01    0.00      59/61          Fxch_SCHashTableRemove [26]
[57]     0.7    0.01    0.00      61         Vec_IntErase [57]
-----------------------------------------------
                0.00    0.01       2/2           Abc_NtkAigToBdd [49]
[58]     0.7    0.00    0.01       2         Cudd_Init [58]
                0.01    0.00       2/2           cuddInitCache [59]
                0.00    0.00      16/6366        cuddUniqueInter [134]
                0.00    0.00       8/8           cuddUniqueConst [289]
                0.00    0.00       2/2           cuddInitTable [338]
                0.00    0.00       2/2           Extra_GetSoftDataLimit [322]
-----------------------------------------------
                0.01    0.00       2/2           Cudd_Init [58]
[59]     0.7    0.01    0.00       2         cuddInitCache [59]
                0.00    0.00       2/22          cuddComputeFloorLog2 [272]
                0.00    0.00       2/2           Cudd_SetMinHit [317]
-----------------------------------------------
                0.01    0.00       1/1           __cudaUnregisterBinaryUtil() [61]
[60]     0.7    0.01    0.00       1         ____nv_dummy_param_ref(void*) [60]
-----------------------------------------------
                                                 <spontaneous>
[61]     0.7    0.00    0.01                 __cudaUnregisterBinaryUtil() [61]
                0.01    0.00       1/1           ____nv_dummy_param_ref(void*) [60]
-----------------------------------------------
                              140500             Kit_SopFactorTrivial_rec [62]
                0.00    0.01   93162/93162       Kit_SopFactor_rec <cycle 2> [33]
[62]     0.5    0.00    0.01   93162+140500  Kit_SopFactorTrivial_rec [62]
                0.01    0.00  163412/247771      Kit_SopFactorTrivialCube_rec [53]
                0.00    0.00   70250/88214       Kit_GraphAddNodeOr [83]
                              140500             Kit_SopFactorTrivial_rec [62]
-----------------------------------------------
                0.01    0.00    1541/1541        Abc_NtkAigToBdd [49]
[63]     0.4    0.01    0.00    1541         Extra_TransferPermute [63]
                0.00    0.00    4937/5773        st__gen [138]
                0.00    0.00    3396/24005       Cudd_RecursiveDeref [102]
                0.00    0.00    1541/1544        st__free_gen [185]
                0.00    0.00    1541/1545        st__free_table [182]
                0.00    0.00    1541/1545        st__init_table [183]
                0.00    0.00    1541/1541        extraTransferPermuteRecur [190]
                0.00    0.00    1541/1544        st__init_gen [186]
-----------------------------------------------
                                                 <spontaneous>
[64]     0.4    0.01    0.00                 extraBddAndPermute [64]
-----------------------------------------------
                               84359             Kit_SopFactor_rec <cycle 2> [33]
[65]     0.2    0.00    0.00   84359         Kit_SopFactorLF_rec <cycle 2> [65]
                0.00    0.00   84359/247771      Kit_SopFactorTrivialCube_rec [53]
                0.00    0.00   84359/84359       Kit_SopBestLiteralCover [89]
                0.00    0.00   84359/84359       Kit_SopDivideByCube [90]
                0.00    0.00   84359/227765      Kit_GraphAddNodeAnd [78]
                0.00    0.00   17917/88214       Kit_GraphAddNodeOr [83]
                              102276             Kit_SopFactor_rec <cycle 2> [33]
-----------------------------------------------
                0.00    0.00    1435/1435        Abc_NodeFromIf_rec [67]
[66]     0.1    0.00    0.00    1435         Kit_TruthToHop [66]
                0.00    0.00    1435/72826       Kit_TruthToGraph [20]
                0.00    0.00    1435/1435        Kit_GraphToHop [204]
                0.00    0.00    1435/72826       Kit_GraphFree [93]
-----------------------------------------------
                                3274             Abc_NodeFromIf_rec [67]
                0.00    0.00     108/108         Abc_NtkIf <cycle 1> [68]
[67]     0.1    0.00    0.00     108+3274    Abc_NodeFromIf_rec [67]
                0.00    0.00    1435/1435        Kit_TruthToHop [66]
                0.00    0.00    3274/11476       Abc_ObjAddFanin [112]
                0.00    0.00    1435/4634        Abc_NtkCreateObj [141]
                0.00    0.00    1435/1435        Abc_ObjLevelNew [200]
                0.00    0.00    1435/1435        If_CutRotatePins [201]
                0.00    0.00    1435/1435        If_CutTruthW [203]
                                3274             Abc_NodeFromIf_rec [67]
-----------------------------------------------
                                   1             Abc_NtkRenode <cycle 1> [385]
[68]     0.1    0.00    0.00       1         Abc_NtkIf <cycle 1> [68]
                0.00    0.00     108/108         Abc_NodeFromIf_rec [67]
                0.00    0.00     108/14367       Extra_ProgressBarUpdate_int [107]
                0.00    0.00     108/11476       Abc_ObjAddFanin [112]
                0.00    0.00       1/1           Abc_NtkGetCiArrivalFloats [377]
                0.00    0.00       1/1           Abc_NtkGetCoRequiredFloats [378]
                0.00    0.00       1/1           If_ManCleanCutData [443]
                0.00    0.00       1/1           If_ManCleanNodeCopy [444]
                0.00    0.00       1/2           Abc_NtkCreateNodeConst1 [311]
                0.00    0.00       1/1           Abc_NtkStartFrom [387]
                0.00    0.00       1/8           Extra_ProgressBarStop [286]
                0.00    0.00       1/1           Abc_NtkLogicMakeSimpleCos [381]
                0.00    0.00       1/1           If_ManStop [452]
                0.00    0.00       1/2           Abc_NtkCheck [310]
                0.00    0.00       1/6673        Abc_FrameReadFlag [131]
                                   1             Abc_NtkToIf <cycle 1> [388]
                                   1             If_ManPerformMapping <cycle 1> [446]
                                   1             Extra_ProgressBarStart <cycle 1> [285]
-----------------------------------------------
                0.00    0.00       1/1           Fxch_ManSCHashTablesFree [70]
[69]     0.0    0.00    0.00       1         FxchCuda_SCHashTableDelete [69]
                0.00    0.00       1/1           Fxch_SCHashTableDelete [71]
-----------------------------------------------
                0.00    0.00       1/1           Fxch_FastExtract [7]
[70]     0.0    0.00    0.00       1         Fxch_ManSCHashTablesFree [70]
                0.00    0.00       1/1           FxchCuda_SCHashTableDelete [69]
-----------------------------------------------
                0.00    0.00       1/1           FxchCuda_SCHashTableDelete [69]
[71]     0.0    0.00    0.00       1         Fxch_SCHashTableDelete [71]
                0.00    0.00       2/61          Vec_IntErase [57]
-----------------------------------------------
                0.00    0.00     482/482         Fxch_SCHashTableEntryCompare [12]
[72]     0.0    0.00    0.00     482         Vec_IntAppendSkip [72]
                0.00    0.00    1932/2442170     Vec_IntEntry [24]
                0.00    0.00    2414/2441087     Vec_IntSize [32]
                0.00    0.00    1450/1772        Vec_IntPush [175]
-----------------------------------------------
                0.00    0.00      46/376         Fxch_SCHashTableRemove [26]
                0.00    0.00     330/376         Fxch_SCHashTableEntryCompare [12]
[73]     0.0    0.00    0.00     376         Vec_IntDrop [73]
                0.00    0.00     376/2441087     Vec_IntSize [32]
-----------------------------------------------
                0.00    0.00     322/322         Fxch_SCHashTableInsert [10]
[74]     0.0    0.00    0.00     322         Vec_WecPush [74]
                0.00    0.00     322/2438535     Vec_WecEntry [34]
                0.00    0.00     322/1772        Vec_IntPush [175]
-----------------------------------------------
                0.00    0.00 1935322/1935322     Kit_TruthIsop5_rec [29]
[75]     0.0    0.00    0.00 1935322         Kit_TruthCofactor0 [75]
-----------------------------------------------
                             3400394             Kit_GraphLeafDepth_rec [76]
                0.00    0.00  331373/331373      Abc_NtkRenodeEvalAig [21]
[76]     0.0    0.00    0.00  331373+3400394 Kit_GraphLeafDepth_rec [76]
                             3400394             Kit_GraphLeafDepth_rec [76]
-----------------------------------------------
                0.00    0.00   88214/315979      Kit_GraphAddNodeOr [83]
                0.00    0.00  227765/315979      Kit_GraphAddNodeAnd [78]
[77]     0.0    0.00    0.00  315979         Kit_GraphAppendNode [77]
-----------------------------------------------
                0.00    0.00    2372/227765      Kit_SopFactor_rec <cycle 2> [33]
                0.00    0.00   84359/227765      Kit_SopFactorLF_rec <cycle 2> [65]
                0.00    0.00  141034/227765      Kit_SopFactorTrivialCube_rec [53]
[78]     0.0    0.00    0.00  227765         Kit_GraphAddNodeAnd [78]
                0.00    0.00  227765/315979      Kit_GraphAppendNode [77]
-----------------------------------------------
                0.00    0.00  169500/169500      If_CutComputeTruth [97]
[79]     0.0    0.00    0.00  169500         Abc_TtSwapVars [79]
-----------------------------------------------
                0.00    0.00  100143/100143      If_CutSort [99]
[80]     0.0    0.00    0.00  100143         If_ManSortCompare [80]
-----------------------------------------------
                0.00    0.00    7492/94853       Kit_SopFactor_rec <cycle 2> [33]
                0.00    0.00   87361/94853       Kit_SopDivisorZeroKernel_rec [55]
[81]     0.0    0.00    0.00   94853         Kit_SopMakeCubeFree [81]
-----------------------------------------------
                0.00    0.00   94223/94223       Kit_SopFactor_rec <cycle 2> [33]
[82]     0.0    0.00    0.00   94223         Kit_SopDivideInternal [82]
-----------------------------------------------
                0.00    0.00      47/88214       Kit_SopFactor_rec <cycle 2> [33]
                0.00    0.00   17917/88214       Kit_SopFactorLF_rec <cycle 2> [65]
                0.00    0.00   70250/88214       Kit_SopFactorTrivial_rec [62]
[83]     0.0    0.00    0.00   88214         Kit_GraphAddNodeOr [83]
                0.00    0.00   88214/315979      Kit_GraphAppendNode [77]
-----------------------------------------------
                0.00    0.00   88200/88200       If_ObjPerformMappingAnd [17]
[84]     0.0    0.00    0.00   88200         If_CutMergeOrdered [84]
-----------------------------------------------
                0.00    0.00   87361/87361       Kit_SopDivisorZeroKernel_rec [55]
[85]     0.0    0.00    0.00   87361         Kit_SopDivideByLiteralQuo [85]
-----------------------------------------------
                0.00    0.00   86731/86731       Kit_SopDivisor [35]
[86]     0.0    0.00    0.00   86731         Kit_SopDup [86]
-----------------------------------------------
                0.00    0.00   86539/86539       If_ObjPerformMappingAnd [17]
[87]     0.0    0.00    0.00   86539         If_CutFilter [87]
-----------------------------------------------
                0.00    0.00   84359/84359       Kit_SopBestLiteralCover [89]
[88]     0.0    0.00    0.00   84359         Kit_SopBestLiteral [88]
-----------------------------------------------
                0.00    0.00   84359/84359       Kit_SopFactorLF_rec <cycle 2> [65]
[89]     0.0    0.00    0.00   84359         Kit_SopBestLiteralCover [89]
                0.00    0.00   84359/84359       Kit_SopBestLiteral [88]
-----------------------------------------------
                0.00    0.00   84359/84359       Kit_SopFactorLF_rec <cycle 2> [65]
[90]     0.0    0.00    0.00   84359         Kit_SopDivideByCube [90]
-----------------------------------------------
                0.00    0.00   79539/79539       If_ObjPerformMappingAnd [17]
[91]     0.0    0.00    0.00   79539         If_CutDelay [91]
-----------------------------------------------
                0.00    0.00   72826/72826       Kit_SopFactor [31]
[92]     0.0    0.00    0.00   72826         Kit_GraphCreate [92]
-----------------------------------------------
                0.00    0.00    1435/72826       Kit_TruthToHop [66]
                0.00    0.00   71391/72826       Abc_NtkRenodeEvalAig [21]
[93]     0.0    0.00    0.00   72826         Kit_GraphFree [93]
-----------------------------------------------
                0.00    0.00   72826/72826       Kit_SopFactor [31]
[94]     0.0    0.00    0.00   72826         Kit_SopCreateInverse [94]
-----------------------------------------------
                0.00    0.00    1435/72826       If_CutRotatePins [201]
                0.00    0.00   71391/72826       If_CutComputeTruth [97]
[95]     0.0    0.00    0.00   72826         Vec_MemHashInsert [95]
                0.00    0.00   72826/72826       Vec_MemHashLookup [96]
-----------------------------------------------
                0.00    0.00   72826/72826       Vec_MemHashInsert [95]
[96]     0.0    0.00    0.00   72826         Vec_MemHashLookup [96]
-----------------------------------------------
                0.00    0.00   71391/71391       If_ObjPerformMappingAnd [17]
[97]     0.0    0.00    0.00   71391         If_CutComputeTruth [97]
                0.00    0.00  169500/169500      Abc_TtSwapVars [79]
                0.00    0.00   71391/72826       Vec_MemHashInsert [95]
-----------------------------------------------
                0.00    0.00   71391/71391       Abc_NtkRenodeEvalAig [21]
[98]     0.0    0.00    0.00   71391         If_CutTruthW [98]
-----------------------------------------------
                0.00    0.00   68842/68842       If_ObjPerformMappingAnd [17]
[99]     0.0    0.00    0.00   68842         If_CutSort [99]
                0.00    0.00  100143/100143      If_ManSortCompare [80]
-----------------------------------------------
                0.00    0.00   63223/63223       If_ObjPerformMappingAnd [17]
[100]    0.0    0.00    0.00   63223         If_CutAreaFlow [100]
-----------------------------------------------
                              237896             Dar_LibSetup_rec [101]
                0.00    0.00   49544/49544       Dar_LibSetup [414]
[101]    0.0    0.00    0.00   49544+237896  Dar_LibSetup_rec [101]
                              237896             Dar_LibSetup_rec [101]
-----------------------------------------------
                0.00    0.00    1540/24005       Abc_ConvertBddToSop [187]
                0.00    0.00    1541/24005       Abc_NtkBddToSop [368]
                0.00    0.00    1541/24005       Abc_NtkAigToBdd [49]
                0.00    0.00    2094/24005       Abc_ConvertAigToBdd_rec2 [192]
                0.00    0.00    2352/24005       cuddZddIsop [198]
                0.00    0.00    3396/24005       Extra_TransferPermute [63]
                0.00    0.00    4749/24005       extraBddCountCubes [157]
                0.00    0.00    6792/24005       extraTransferPermuteRecur [190]
[102]    0.0    0.00    0.00   24005         Cudd_RecursiveDeref [102]
-----------------------------------------------
                0.00    0.00     690/21264       cuddZddGetCofactors3 [229]
                0.00    0.00    2094/21264       Abc_ConvertAigToBdd_rec1 [191]
                0.00    0.00    2622/21264       cuddZddProduct [239]
                0.00    0.00    3080/21264       Abc_ConvertBddToSop [187]
                0.00    0.00    3192/21264       cuddZddIsop [198]
                0.00    0.00    4622/21264       Abc_NtkAigToBdd [49]
                0.00    0.00    4964/21264       extraBddCountCubes [157]
[103]    0.0    0.00    0.00   21264         Cudd_Ref [103]
-----------------------------------------------
                0.00    0.00    2415/17171       If_ManSetupObj [162]
                0.00    0.00    4634/17171       Abc_ObjAlloc [142]
                0.00    0.00   10122/17171       Mem_StepEntryFetch [118]
[104]    0.0    0.00    0.00   17171         Mem_FixedEntryFetch [104]
-----------------------------------------------
                              127598             If_CutAreaDeref [105]
                0.00    0.00    2666/16433       If_ObjPerformMappingAnd [17]
                0.00    0.00   13767/16433       If_CutAreaDerefed [110]
[105]    0.0    0.00    0.00   16433+127598  If_CutAreaDeref [105]
                              127598             If_CutAreaDeref [105]
-----------------------------------------------
                              127695             If_CutAreaRef [106]
                0.00    0.00    2666/16433       If_ObjPerformMappingAnd [17]
                0.00    0.00   13767/16433       If_CutAreaDerefed [110]
[106]    0.0    0.00    0.00   16433+127695  If_CutAreaRef [106]
                              127695             If_CutAreaRef [106]
-----------------------------------------------
                0.00    0.00     108/14367       Abc_NtkIf <cycle 1> [68]
                0.00    0.00    2037/14367       Abc_NtkToIf <cycle 1> [388]
                0.00    0.00    2037/14367       Io_ReadAiger <cycle 1> [457]
                0.00    0.00   10185/14367       If_ManPerformMappingRound <cycle 1> [18]
[107]    0.0    0.00    0.00   14367         Extra_ProgressBarUpdate_int [107]
-----------------------------------------------
                0.00    0.00    3296/14063       Fxch_SCHashTableRemove [26]
                0.00    0.00   10767/14063       Fxch_SCHashTableInsert [10]
[108]    0.0    0.00    0.00   14063         Fxch_SCHashTableBin [108]
-----------------------------------------------
                0.00    0.00    3296/14063       Fxch_SCHashTableRemove [26]
                0.00    0.00   10767/14063       Fxch_SCHashTableInsert [10]
[109]    0.0    0.00    0.00   14063         MurmurHash3_x86_32 [109]
-----------------------------------------------
                0.00    0.00   13767/13767       If_ObjPerformMappingAnd [17]
[110]    0.0    0.00    0.00   13767         If_CutAreaDerefed [110]
                0.00    0.00   13767/16433       If_CutAreaRef [106]
                0.00    0.00   13767/16433       If_CutAreaDeref [105]
-----------------------------------------------
                0.00    0.00    3232/12619       Abc_NtkLevel_rec [199]
                0.00    0.00    4182/12619       Abc_AigDfs_rec [259]
                0.00    0.00    5205/12619       Abc_NtkIsAcyclic_rec [226]
[111]    0.0    0.00    0.00   12619         Abc_NodeIsTravIdCurrent [111]
-----------------------------------------------
                0.00    0.00     105/11476       Abc_NtkCreateNodeBuf [263]
                0.00    0.00     108/11476       Abc_NtkIf <cycle 1> [68]
                0.00    0.00     214/11476       Abc_NtkDupBox [261]
                0.00    0.00     322/11476       Io_ReadAiger <cycle 1> [457]
                0.00    0.00    3274/11476       Abc_NodeFromIf_rec [67]
                0.00    0.00    3379/11476       Abc_NtkFxInsert [374]
                0.00    0.00    4074/11476       Abc_AigAnd [171]
[112]    0.0    0.00    0.00   11476         Abc_ObjAddFanin [112]
                0.00    0.00   10016/10122       Mem_StepEntryFetch [118]
                0.00    0.00    1183/1183        Mem_StepEntryRecycle [207]
-----------------------------------------------
                0.00    0.00    2989/10878       Fxch_SCHashTableRemove [26]
                0.00    0.00    7889/10878       Fxch_SCHashTableInsert [10]
[113]    0.0    0.00    0.00   10878         Fxch_CountOnes [113]
-----------------------------------------------
                0.00    0.00     133/10652       CmdApplyAlias [242]
                0.00    0.00     264/10652       CmdCommandDispatch <cycle 1> [4]
                0.00    0.00    3580/10652       extraTransferPermuteRecur [190]
                0.00    0.00    6675/10652       Cmd_FlagReadByName [130]
[114]    0.0    0.00    0.00   10652         st__lookup [114]
                0.00    0.00    7072/9678        st__strhash [119]
-----------------------------------------------
                0.00    0.00     269/10454       If_ManSetupCiCutSets [449]
                0.00    0.00   10185/10454       If_ObjPerformMappingAnd [17]
[115]    0.0    0.00    0.00   10454         If_ManSetupCutTriv [115]
-----------------------------------------------
                0.00    0.00   10185/10185       If_ObjPerformMappingAnd [17]
[116]    0.0    0.00    0.00   10185         If_ManDerefNodeCutSet [116]
-----------------------------------------------
                0.00    0.00   10185/10185       If_ObjPerformMappingAnd [17]
[117]    0.0    0.00    0.00   10185         If_ManSetupNodeCutSet [117]
-----------------------------------------------
                0.00    0.00     106/10122       Abc_ObjPatchFanin [262]
                0.00    0.00   10016/10122       Abc_ObjAddFanin [112]
[118]    0.0    0.00    0.00   10122         Mem_StepEntryFetch [118]
                0.00    0.00   10122/17171       Mem_FixedEntryFetch [104]
-----------------------------------------------
                0.00    0.00     833/9678        st__delete [214]
                0.00    0.00     838/9678        st__insert [215]
                0.00    0.00     935/9678        rehash [290]
                0.00    0.00    7072/9678        st__lookup [114]
[119]    0.0    0.00    0.00    9678         st__strhash [119]
-----------------------------------------------
                0.00    0.00    1541/9246        Abc_NtkOrderFaninsByLitCount [382]
                0.00    0.00    1541/9246        Abc_NtkOrderFaninsByLitCountAndCubeCount [383]
                0.00    0.00    1541/9246        Abc_NtkFxRetrieve [375]
                0.00    0.00    4623/9246        Abc_NtkBddToSop [368]
[120]    0.0    0.00    0.00    9246         Abc_SopGetVarNum [120]
-----------------------------------------------
                                5032             cuddBddAndRecur [121]
                0.00    0.00    1636/8994        cuddBddIteRecur [151]
                0.00    0.00    1680/8994        cuddZddIsop [198]
                0.00    0.00    2094/8994        Cudd_bddAnd [169]
                0.00    0.00    3584/8994        extraBddCountCubes [157]
[121]    0.0    0.00    0.00    8994+5032    cuddBddAndRecur [121]
                0.00    0.00    2806/8163        cuddCacheLookup2 [123]
                0.00    0.00    2428/6366        cuddUniqueInter [134]
                0.00    0.00    2285/3135        cuddCacheInsert2 [155]
                                5032             cuddBddAndRecur [121]
-----------------------------------------------
                0.00    0.00    1436/8948        Abc_NtkLevel_rec [199]
                0.00    0.00    2307/8948        Abc_AigDfs_rec [259]
                0.00    0.00    5205/8948        Abc_NtkIsAcyclic_rec [226]
[122]    0.0    0.00    0.00    8948         Abc_NodeSetTravIdCurrent [122]
-----------------------------------------------
                0.00    0.00     129/8163        cuddBddXorRecur [254]
                0.00    0.00    1713/8163        cuddZddIsop [198]
                0.00    0.00    2806/8163        cuddBddAndRecur [121]
                0.00    0.00    3515/8163        extraBddCountCubes [157]
[123]    0.0    0.00    0.00    8163         cuddCacheLookup2 [123]
                0.00    0.00     335/2220        cuddReclaim [166]
-----------------------------------------------
                0.00    0.00    1919/7938        Nm_ManTableAdd [212]
                0.00    0.00    6019/7938        Nm_ManTableLookupId [136]
[124]    0.0    0.00    0.00    7938         Nm_HashNumber [124]
-----------------------------------------------
                0.00    0.00    7492/7492        Kit_SopFactor_rec <cycle 2> [33]
[125]    0.0    0.00    0.00    7492         Kit_SopIsCubeFree [125]
-----------------------------------------------
